"M2ID","B1SPWBU2","B1STINC1","B1PAGE_M2.x","B1PGENDER","B2DN_STR","race","marital","B1SQ2","B1SQ1","B1SQ3","B2DNEGAV","meanNA","sdNA","gender"
14165,43,21000,64,2,1,1,1,9,9,9,0.36,0.1425,0.167396,0
14165,43,21000,64,2,1,1,1,9,9,9,0.43,0.1425,0.167396,0
14165,43,21000,64,2,0,1,1,9,9,9,0,0.1425,0.167396,0
14165,43,21000,64,2,1,1,1,9,9,9,0.14,0.1425,0.167396,0
14165,43,21000,64,2,1,1,1,9,9,9,0.14,0.1425,0.167396,0
14165,43,21000,64,2,0,1,1,9,9,9,0,0.1425,0.167396,0
14165,43,21000,64,2,0,1,1,9,9,9,0.07,0.1425,0.167396,0
14167,38,65500,51,1,0,1,1,8,7,8,0.07,0.151429,0.127727,1
14167,38,65500,51,1,1,1,1,8,7,8,0.07,0.151429,0.127727,1
14167,38,65500,51,1,0,1,1,8,7,8,0.14,0.151429,0.127727,1
14167,38,65500,51,1,0,1,1,8,7,8,0.07,0.151429,0.127727,1
14167,38,65500,51,1,1,1,1,8,7,8,0.43,0.151429,0.127727,1
14167,38,65500,51,1,0,1,1,8,7,8,0.14,0.151429,0.127727,1
14167,38,65500,51,1,0,1,1,8,7,8,0.14,0.151429,0.127727,1
14167,38,65500,51,1,0,1,1,8,7,8,0.07,0.151429,0.127727,1
14168,32,36250,47,2,0,1,1,5,8,9,0,0.0175,0.049497,0
14168,32,36250,47,2,0,1,1,5,8,9,0,0.0175,0.049497,0
14168,32,36250,47,2,0,1,1,5,8,9,0,0.0175,0.049497,0
14168,32,36250,47,2,0,1,1,5,8,9,0,0.0175,0.049497,0
14168,32,36250,47,2,0,1,1,5,8,9,0.14,0.0175,0.049497,0
14168,32,36250,47,2,0,1,1,5,8,9,0,0.0175,0.049497,0
14168,32,36250,47,2,1,1,1,5,8,9,0,0.0175,0.049497,0
14168,32,36250,47,2,0,1,1,5,8,9,0,0.0175,0.049497,0
14171,26,31250,48,1,0,1,0,6,6,6,0.36,0.1975,0.126801,1
14171,26,31250,48,1,0,1,0,6,6,6,0.29,0.1975,0.126801,1
14171,26,31250,48,1,0,1,0,6,6,6,0.15,0.1975,0.126801,1
14171,26,31250,48,1,0,1,0,6,6,6,0.14,0.1975,0.126801,1
14171,26,31250,48,1,0,1,0,6,6,6,0.36,0.1975,0.126801,1
14171,26,31250,48,1,0,1,0,6,6,6,0.14,0.1975,0.126801,1
14171,26,31250,48,1,0,1,0,6,6,6,0.14,0.1975,0.126801,1
14171,26,31250,48,1,0,1,0,6,6,6,0,0.1975,0.126801,1
14172,43,126780,37,1,0,1,0,10,10,10,0.07,0.274,0.322847,1
14172,43,126780,37,1,1,1,0,10,10,10,0.29,0.274,0.322847,1
14172,43,126780,37,1,0,1,0,10,10,10,0.07,0.274,0.322847,1
14172,43,126780,37,1,0,1,0,10,10,10,0,0.274,0.322847,1
14172,43,126780,37,1,0,1,0,10,10,10,0.79,0.274,0.322847,1
14172,43,126780,37,1,1,1,0,10,10,10,0.29,0.274,0.322847,1
14172,43,126780,37,1,0,1,0,10,10,10,0.07,0.274,0.322847,1
14172,43,126780,37,1,0,1,0,10,10,10,0,0.274,0.322847,1
14179,39,63500,46,2,0,1,1,9,9,9,0,0,0,0
14179,39,63500,46,2,0,1,1,9,9,9,0,0,0,0
14179,39,63500,46,2,0,1,1,9,9,9,0,0,0,0
14179,39,63500,46,2,1,1,1,9,9,9,0,0,0,0
14179,39,63500,46,2,1,1,1,9,9,9,0,0,0,0
14179,39,63500,46,2,0,1,1,9,9,9,0,0,0,0
14179,39,63500,46,2,1,1,1,9,9,9,0,0,0,0
14179,39,63500,46,2,0,1,1,9,9,9,0,0,0,0
14184,36,31250,34,1,0,1,0,5,5,5,0,0.30625,0.172952,1
14184,36,31250,34,1,1,1,0,5,5,5,0.29,0.30625,0.172952,1
14184,36,31250,34,1,1,1,0,5,5,5,0.29,0.30625,0.172952,1
14184,36,31250,34,1,2,1,0,5,5,5,0.29,0.30625,0.172952,1
14184,36,31250,34,1,1,1,0,5,5,5,0.29,0.30625,0.172952,1
14184,36,31250,34,1,2,1,0,5,5,5,0.29,0.30625,0.172952,1
14184,36,31250,34,1,2,1,0,5,5,5,0.64,0.30625,0.172952,1
14184,36,31250,34,1,2,1,0,5,5,5,0.36,0.30625,0.172952,1
14186,43,57500,34,1,0,1,1,6,9,9,0,0.03,0.037417,1
14186,43,57500,34,1,0,1,1,6,9,9,0,0.03,0.037417,1
14186,43,57500,34,1,1,1,1,6,9,9,0.07,0.03,0.037417,1
14186,43,57500,34,1,0,1,1,6,9,9,0,0.03,0.037417,1
14186,43,57500,34,1,0,1,1,6,9,9,0.07,0.03,0.037417,1
14186,43,57500,34,1,0,1,1,6,9,9,0.07,0.03,0.037417,1
14186,43,57500,34,1,0,1,1,6,9,9,0,0.03,0.037417,1
14186,43,57500,34,1,2,1,1,6,9,9,0.07,0.03,0.037417,1
14196,49,62750,60,2,1,1,1,10,10,10,0.07,0.0975,0.143003,0
14196,49,62750,60,2,0,1,1,10,10,10,0,0.0975,0.143003,0
14196,49,62750,60,2,0,1,1,10,10,10,0.43,0.0975,0.143003,0
14196,49,62750,60,2,0,1,1,10,10,10,0.07,0.0975,0.143003,0
14196,49,62750,60,2,0,1,1,10,10,10,0,0.0975,0.143003,0
14196,49,62750,60,2,0,1,1,10,10,10,0.14,0.0975,0.143003,0
14196,49,62750,60,2,1,1,1,10,10,10,0.07,0.0975,0.143003,0
14196,49,62750,60,2,0,1,1,10,10,10,0,0.0975,0.143003,0
14200,38,4000,77,2,0,1,1,8,10,9,0,0.0875,0.062048,0
14200,38,4000,77,2,1,1,1,8,10,9,0.07,0.0875,0.062048,0
14200,38,4000,77,2,0,1,1,8,10,9,0.14,0.0875,0.062048,0
14200,38,4000,77,2,0,1,1,8,10,9,0,0.0875,0.062048,0
14200,38,4000,77,2,2,1,1,8,10,9,0.14,0.0875,0.062048,0
14200,38,4000,77,2,1,1,1,8,10,9,0.14,0.0875,0.062048,0
14200,38,4000,77,2,0,1,1,8,10,9,0.07,0.0875,0.062048,0
14200,38,4000,77,2,0,1,1,8,10,9,0.14,0.0875,0.062048,0
14204,32,10000,48,1,1,1,0,1,3,5,0.86,0.7175,0.20296,1
14204,32,10000,48,1,1,1,0,1,3,5,0.79,0.7175,0.20296,1
14204,32,10000,48,1,2,1,0,1,3,5,0.71,0.7175,0.20296,1
14204,32,10000,48,1,1,1,0,1,3,5,0.43,0.7175,0.20296,1
14204,32,10000,48,1,1,1,0,1,3,5,1.1,0.7175,0.20296,1
14204,32,10000,48,1,2,1,0,1,3,5,0.57,0.7175,0.20296,1
14204,32,10000,48,1,1,1,0,1,3,5,0.64,0.7175,0.20296,1
14204,32,10000,48,1,2,1,0,1,3,5,0.64,0.7175,0.20296,1
14207,33,57250,55,2,0,1,1,9,9,10,0.07,0.15,0.206398,0
14207,33,57250,55,2,0,1,1,9,9,10,0.07,0.15,0.206398,0
14207,33,57250,55,2,1,1,1,9,9,10,0.64,0.15,0.206398,0
14207,33,57250,55,2,0,1,1,9,9,10,0,0.15,0.206398,0
14207,33,57250,55,2,1,1,1,9,9,10,0.14,0.15,0.206398,0
14207,33,57250,55,2,0,1,1,9,9,10,0,0.15,0.206398,0
14207,33,57250,55,2,0,1,1,9,9,10,0.14,0.15,0.206398,0
14207,33,57250,55,2,1,1,1,9,9,10,0.14,0.15,0.206398,0
14209,38,48250,79,2,0,1,0,8,8,8,0,0.0175,0.049497,0
14209,38,48250,79,2,2,1,0,8,8,8,0,0.0175,0.049497,0
14209,38,48250,79,2,1,1,0,8,8,8,0,0.0175,0.049497,0
14209,38,48250,79,2,0,1,0,8,8,8,0,0.0175,0.049497,0
14209,38,48250,79,2,0,1,0,8,8,8,0,0.0175,0.049497,0
14209,38,48250,79,2,2,1,0,8,8,8,0.14,0.0175,0.049497,0
14209,38,48250,79,2,0,1,0,8,8,8,0,0.0175,0.049497,0
14209,38,48250,79,2,0,1,0,8,8,8,0,0.0175,0.049497,0
14217,34,16600,50,1,0,1,0,6,5,4,0.36,0.355,0.396521,1
14217,34,16600,50,1,1,1,0,6,5,4,0.14,0.355,0.396521,1
14217,34,16600,50,1,0,1,0,6,5,4,0,0.355,0.396521,1
14217,34,16600,50,1,2,1,0,6,5,4,0.5,0.355,0.396521,1
14217,34,16600,50,1,1,1,0,6,5,4,1.2,0.355,0.396521,1
14217,34,16600,50,1,0,1,0,6,5,4,0.5,0.355,0.396521,1
14217,34,16600,50,1,0,1,0,6,5,4,0,0.355,0.396521,1
14217,34,16600,50,1,0,1,0,6,5,4,0.14,0.355,0.396521,1
14219,40,111750,69,2,1,1,0,5,7,9,0.86,0.23125,0.312978,0
14219,40,111750,69,2,0,1,0,5,7,9,0.14,0.23125,0.312978,0
14219,40,111750,69,2,0,1,0,5,7,9,0.57,0.23125,0.312978,0
14219,40,111750,69,2,0,1,0,5,7,9,0.07,0.23125,0.312978,0
14219,40,111750,69,2,1,1,0,5,7,9,0.14,0.23125,0.312978,0
14219,40,111750,69,2,0,1,0,5,7,9,0,0.23125,0.312978,0
14219,40,111750,69,2,0,1,0,5,7,9,0,0.23125,0.312978,0
14219,40,111750,69,2,0,1,0,5,7,9,0.07,0.23125,0.312978,0
14222,34,35992,79,1,0,1,0,10,8,8,0.07,0.191429,0.129026,1
14222,34,35992,79,1,1,1,0,10,8,8,0.14,0.191429,0.129026,1
14222,34,35992,79,1,1,1,0,10,8,8,0.21,0.191429,0.129026,1
14222,34,35992,79,1,0,1,0,10,8,8,0,0.191429,0.129026,1
14222,34,35992,79,1,1,1,0,10,8,8,0.43,0.191429,0.129026,1
14222,34,35992,79,1,0,1,0,10,8,8,0.21,0.191429,0.129026,1
14222,34,35992,79,1,0,1,0,10,8,8,0.21,0.191429,0.129026,1
14222,34,35992,79,1,0,1,0,10,8,8,0.14,0.191429,0.129026,1
14227,35,75000,52,2,1,1,1,8,8,8,0.5,0.142857,0.19805,0
14227,35,75000,52,2,0,1,1,8,8,8,0.07,0.142857,0.19805,0
14227,35,75000,52,2,1,1,1,8,8,8,0,0.142857,0.19805,0
14227,35,75000,52,2,0,1,1,8,8,8,0,0.142857,0.19805,0
14227,35,75000,52,2,1,1,1,8,8,8,0.21,0.142857,0.19805,0
14227,35,75000,52,2,0,1,1,8,8,8,0,0.142857,0.19805,0
14227,35,75000,52,2,1,1,1,8,8,8,0.29,0.142857,0.19805,0
14227,35,75000,52,2,0,1,1,8,8,8,0,0.142857,0.19805,0
14232,35,62500,49,2,2,1,0,6,6,8,0.14,0.6825,0.439244,0
14232,35,62500,49,2,3,1,0,6,6,8,1.6,0.6825,0.439244,0
14232,35,62500,49,2,3,1,0,6,6,8,0.79,0.6825,0.439244,0
14232,35,62500,49,2,0,1,0,6,6,8,0.36,0.6825,0.439244,0
14232,35,62500,49,2,2,1,0,6,6,8,0.71,0.6825,0.439244,0
14232,35,62500,49,2,2,1,0,6,6,8,0.5,0.6825,0.439244,0
14232,35,62500,49,2,2,1,0,6,6,8,0.86,0.6825,0.439244,0
14232,35,62500,49,2,2,1,0,6,6,8,0.5,0.6825,0.439244,0
14235,44,197500,47,2,1,1,1,8,10,10,0,0,0,0
14235,44,197500,47,2,0,1,1,8,10,10,0,0,0,0
14235,44,197500,47,2,0,1,1,8,10,10,0,0,0,0
14235,44,197500,47,2,0,1,1,8,10,10,0,0,0,0
14235,44,197500,47,2,0,1,1,8,10,10,0,0,0,0
14235,44,197500,47,2,0,1,1,8,10,10,0,0,0,0
14235,44,197500,47,2,0,1,1,8,10,10,0,0,0,0
14235,44,197500,47,2,0,1,1,8,10,10,0,0,0,0
14237,27,21500,75,2,0,1,1,8,8,7,0.07,0.07,0.074833,0
14237,27,21500,75,2,0,1,1,8,8,7,0,0.07,0.074833,0
14237,27,21500,75,2,0,1,1,8,8,7,0.07,0.07,0.074833,0
14237,27,21500,75,2,0,1,1,8,8,7,0,0.07,0.074833,0
14237,27,21500,75,2,0,1,1,8,8,7,0,0.07,0.074833,0
14237,27,21500,75,2,0,1,1,8,8,7,0.21,0.07,0.074833,0
14237,27,21500,75,2,0,1,1,8,8,7,0.14,0.07,0.074833,0
14237,27,21500,75,2,0,1,1,8,8,7,0.07,0.07,0.074833,0
14241,38,118250,50,2,0,1,1,8,7,9,0.07,0.095,0.16766,0
14241,38,118250,50,2,1,1,1,8,7,9,0.07,0.095,0.16766,0
14241,38,118250,50,2,0,1,1,8,7,9,0.07,0.095,0.16766,0
14241,38,118250,50,2,0,1,1,8,7,9,0,0.095,0.16766,0
14241,38,118250,50,2,1,1,1,8,7,9,0.43,0.095,0.16766,0
14241,38,118250,50,2,0,1,1,8,7,9,0.07,0.095,0.16766,0
14241,38,118250,50,2,0,1,1,8,7,9,0,0.095,0.16766,0
14241,38,118250,50,2,1,1,1,8,7,9,0,0.095,0.16766,0
14258,35,67250,71,1,0,1,1,8,8,7,0,0.0175,0.049497,1
14258,35,67250,71,1,0,1,1,8,8,7,0.14,0.0175,0.049497,1
14258,35,67250,71,1,0,1,1,8,8,7,0,0.0175,0.049497,1
14258,35,67250,71,1,0,1,1,8,8,7,0,0.0175,0.049497,1
14258,35,67250,71,1,0,1,1,8,8,7,0,0.0175,0.049497,1
14258,35,67250,71,1,0,1,1,8,8,7,0,0.0175,0.049497,1
14258,35,67250,71,1,0,1,1,8,8,7,0,0.0175,0.049497,1
14258,35,67250,71,1,0,1,1,8,8,7,0,0.0175,0.049497,1
14264,30,65250,63,2,0,1,1,6,7,7,0.07,0.43,0.257488,0
14264,30,65250,63,2,2,1,1,6,7,7,0.29,0.43,0.257488,0
14264,30,65250,63,2,0,1,1,6,7,7,0.07,0.43,0.257488,0
14264,30,65250,63,2,1,1,1,6,7,7,0.64,0.43,0.257488,0
14264,30,65250,63,2,0,1,1,6,7,7,0.43,0.43,0.257488,0
14264,30,65250,63,2,1,1,1,6,7,7,0.43,0.43,0.257488,0
14264,30,65250,63,2,1,1,1,6,7,7,0.29,0.43,0.257488,0
14264,30,65250,63,2,1,1,1,6,7,7,0.86,0.43,0.257488,0
14266,22,104500,49,2,0,1,1,9,7,7,0,0.3375,0.954594,0
14266,22,104500,49,2,0,1,1,9,7,7,0,0.3375,0.954594,0
14266,22,104500,49,2,0,1,1,9,7,7,0,0.3375,0.954594,0
14266,22,104500,49,2,2,1,1,9,7,7,2.7,0.3375,0.954594,0
14266,22,104500,49,2,0,1,1,9,7,7,0,0.3375,0.954594,0
14266,22,104500,49,2,0,1,1,9,7,7,0,0.3375,0.954594,0
14266,22,104500,49,2,0,1,1,9,7,7,0,0.3375,0.954594,0
14266,22,104500,49,2,0,1,1,9,7,7,0,0.3375,0.954594,0
14270,24,8000,41,2,2,1,0,6,4,6,1.6,0.671667,0.572064,0
14270,24,8000,41,2,1,1,0,6,4,6,0.93,0.671667,0.572064,0
14270,24,8000,41,2,1,1,0,6,4,6,0.21,0.671667,0.572064,0
14270,24,8000,41,2,2,1,0,6,4,6,0.79,0.671667,0.572064,0
14270,24,8000,41,2,0,1,0,6,4,6,0.07,0.671667,0.572064,0
14270,24,8000,41,2,0,1,0,6,4,6,0.07,0.671667,0.572064,0
14270,24,8000,41,2,0,1,0,6,4,6,0,0.671667,0.572064,0
14270,24,8000,41,2,1,1,0,6,4,6,0.5,0.671667,0.572064,0
14271,42,87500,50,1,0,1,1,8,9,9,0.14,0.212857,0.085189,1
14271,42,87500,50,1,1,1,1,8,9,9,0.14,0.212857,0.085189,1
14271,42,87500,50,1,0,1,1,8,9,9,0.21,0.212857,0.085189,1
14271,42,87500,50,1,0,1,1,8,9,9,0.07,0.212857,0.085189,1
14271,42,87500,50,1,1,1,1,8,9,9,0.29,0.212857,0.085189,1
14271,42,87500,50,1,1,1,1,8,9,9,0.36,0.212857,0.085189,1
14271,42,87500,50,1,1,1,1,8,9,9,0.21,0.212857,0.085189,1
14271,42,87500,50,1,0,1,1,8,9,9,0.14,0.212857,0.085189,1
14283,46,160000,52,2,0,1,1,7,7,8,0.07,0.14125,0.120882,0
14283,46,160000,52,2,0,1,1,7,7,8,0,0.14125,0.120882,0
14283,46,160000,52,2,0,1,1,7,7,8,0.14,0.14125,0.120882,0
14283,46,160000,52,2,1,1,1,7,7,8,0.21,0.14125,0.120882,0
14283,46,160000,52,2,1,1,1,7,7,8,0.21,0.14125,0.120882,0
14283,46,160000,52,2,0,1,1,7,7,8,0,0.14125,0.120882,0
14283,46,160000,52,2,1,1,1,7,7,8,0.14,0.14125,0.120882,0
14283,46,160000,52,2,2,1,1,7,7,8,0.36,0.14125,0.120882,0
14285,35,84500,46,1,0,1,1,9,7,9,0.14,0.6975,0.513441,1
14285,35,84500,46,1,1,1,1,9,7,9,1.4,0.6975,0.513441,1
14285,35,84500,46,1,1,1,1,9,7,9,0.71,0.6975,0.513441,1
14285,35,84500,46,1,0,1,1,9,7,9,0.5,0.6975,0.513441,1
14285,35,84500,46,1,1,1,1,9,7,9,1.1,0.6975,0.513441,1
14285,35,84500,46,1,2,1,1,9,7,9,1.3,0.6975,0.513441,1
14285,35,84500,46,1,1,1,1,9,7,9,0.14,0.6975,0.513441,1
14285,35,84500,46,1,0,1,1,9,7,9,0.29,0.6975,0.513441,1
14289,42,92500,43,2,3,1,0,7,7,7,1.3,0.921429,0.619124,0
14289,42,92500,43,2,2,1,0,7,7,7,0.43,0.921429,0.619124,0
14289,42,92500,43,2,1,1,0,7,7,7,1.4,0.921429,0.619124,0
14289,42,92500,43,2,0,1,0,7,7,7,0.5,0.921429,0.619124,0
14289,42,92500,43,2,3,1,0,7,7,7,1.9,0.921429,0.619124,0
14289,42,92500,43,2,0,1,0,7,7,7,0.21,0.921429,0.619124,0
14289,42,92500,43,2,0,1,0,7,7,7,0.07,0.921429,0.619124,0
14289,42,92500,43,2,0,1,0,7,7,7,0.71,0.921429,0.619124,0
14292,43,155000,47,1,2,0,0,7,7,8,0.36,0.17,0.133844,1
14292,43,155000,47,1,1,0,0,7,7,8,0.14,0.17,0.133844,1
14292,43,155000,47,1,1,0,0,7,7,8,0.14,0.17,0.133844,1
14292,43,155000,47,1,0,0,0,7,7,8,0,0.17,0.133844,1
14292,43,155000,47,1,1,0,0,7,7,8,0.29,0.17,0.133844,1
14292,43,155000,47,1,3,0,0,7,7,8,0.14,0.17,0.133844,1
14292,43,155000,47,1,0,0,0,7,7,8,0,0.17,0.133844,1
14292,43,155000,47,1,1,0,0,7,7,8,0.29,0.17,0.133844,1
14294,46,41250,45,1,0,1,1,6,8,8,0.07,0.06,0.062981,1
14294,46,41250,45,1,1,1,1,6,8,8,0,0.06,0.062981,1
14294,46,41250,45,1,0,1,1,6,8,8,0.07,0.06,0.062981,1
14294,46,41250,45,1,0,1,1,6,8,8,0,0.06,0.062981,1
14294,46,41250,45,1,1,1,1,6,8,8,0.14,0.06,0.062981,1
14294,46,41250,45,1,1,1,1,6,8,8,0.07,0.06,0.062981,1
14294,46,41250,45,1,0,1,1,6,8,8,0,0.06,0.062981,1
14294,46,41250,45,1,0,1,1,6,8,8,0.14,0.06,0.062981,1
14297,38,160250,81,2,0,1,1,10,8,7,0,0.04375,0.064129,0
14297,38,160250,81,2,2,1,1,10,8,7,0,0.04375,0.064129,0
14297,38,160250,81,2,1,1,1,10,8,7,0.07,0.04375,0.064129,0
14297,38,160250,81,2,1,1,1,10,8,7,0,0.04375,0.064129,0
14297,38,160250,81,2,2,1,1,10,8,7,0.14,0.04375,0.064129,0
14297,38,160250,81,2,0,1,1,10,8,7,0,0.04375,0.064129,0
14297,38,160250,81,2,1,1,1,10,8,7,0.14,0.04375,0.064129,0
14297,38,160250,81,2,0,1,1,10,8,7,0,0.04375,0.064129,0
14300,42,121750,45,2,2,1,1,7,7,7,1.6,0.3525,0.518507,0
14300,42,121750,45,2,2,1,1,7,7,7,0.21,0.3525,0.518507,0
14300,42,121750,45,2,0,1,1,7,7,7,0,0.3525,0.518507,0
14300,42,121750,45,2,1,1,1,7,7,7,0.14,0.3525,0.518507,0
14300,42,121750,45,2,2,1,1,7,7,7,0.29,0.3525,0.518507,0
14300,42,121750,45,2,1,1,1,7,7,7,0.29,0.3525,0.518507,0
14300,42,121750,45,2,1,1,1,7,7,7,0,0.3525,0.518507,0
14300,42,121750,45,2,0,1,1,7,7,7,0.29,0.3525,0.518507,0
14305,49,59750,37,2,1,1,1,4,9,10,0,0.42,0.556494,0
14305,49,59750,37,2,2,1,1,4,9,10,0,0.42,0.556494,0
14305,49,59750,37,2,1,1,1,4,9,10,1.1,0.42,0.556494,0
14305,49,59750,37,2,0,1,1,4,9,10,0,0.42,0.556494,0
14305,49,59750,37,2,0,1,1,4,9,10,0,0.42,0.556494,0
14305,49,59750,37,2,1,1,1,4,9,10,0.29,0.42,0.556494,0
14305,49,59750,37,2,1,1,1,4,9,10,1.4,0.42,0.556494,0
14305,49,59750,37,2,1,1,1,4,9,10,0.57,0.42,0.556494,0
14306,36,171000,57,1,0,1,1,8,8,8,0,0.0175,0.032404,1
14306,36,171000,57,1,0,1,1,8,8,8,0,0.0175,0.032404,1
14306,36,171000,57,1,0,1,1,8,8,8,0,0.0175,0.032404,1
14306,36,171000,57,1,0,1,1,8,8,8,0,0.0175,0.032404,1
14306,36,171000,57,1,1,1,1,8,8,8,0.07,0.0175,0.032404,1
14306,36,171000,57,1,0,1,1,8,8,8,0,0.0175,0.032404,1
14306,36,171000,57,1,1,1,1,8,8,8,0.07,0.0175,0.032404,1
14306,36,171000,57,1,0,1,1,8,8,8,0,0.0175,0.032404,1
14308,44,21250,53,1,1,1,1,9,9,9,0.36,0.11625,0.179677,1
14308,44,21250,53,1,0,1,1,9,9,9,0,0.11625,0.179677,1
14308,44,21250,53,1,0,1,1,9,9,9,0,0.11625,0.179677,1
14308,44,21250,53,1,0,1,1,9,9,9,0,0.11625,0.179677,1
14308,44,21250,53,1,0,1,1,9,9,9,0,0.11625,0.179677,1
14308,44,21250,53,1,1,1,1,9,9,9,0.43,0.11625,0.179677,1
14308,44,21250,53,1,0,1,1,9,9,9,0,0.11625,0.179677,1
14308,44,21250,53,1,0,1,1,9,9,9,0.14,0.11625,0.179677,1
14311,47,62500,43,2,0,1,1,8,9,10,0,0.11625,0.2347,0
14311,47,62500,43,2,1,1,1,8,9,10,0.64,0.11625,0.2347,0
14311,47,62500,43,2,0,1,1,8,9,10,0,0.11625,0.2347,0
14311,47,62500,43,2,0,1,1,8,9,10,0,0.11625,0.2347,0
14311,47,62500,43,2,1,1,1,8,9,10,0.29,0.11625,0.2347,0
14311,47,62500,43,2,0,1,1,8,9,10,0,0.11625,0.2347,0
14311,47,62500,43,2,0,1,1,8,9,10,0,0.11625,0.2347,0
14311,47,62500,43,2,0,1,1,8,9,10,0,0.11625,0.2347,0
14315,37,29000,73,2,0,1,0,9,8,8,0.07,0.04375,0.064129,0
14315,37,29000,73,2,0,1,0,9,8,8,0,0.04375,0.064129,0
14315,37,29000,73,2,0,1,0,9,8,8,0.14,0.04375,0.064129,0
14315,37,29000,73,2,0,1,0,9,8,8,0.14,0.04375,0.064129,0
14315,37,29000,73,2,0,1,0,9,8,8,0,0.04375,0.064129,0
14315,37,29000,73,2,0,1,0,9,8,8,0,0.04375,0.064129,0
14315,37,29000,73,2,0,1,0,9,8,8,0,0.04375,0.064129,0
14315,37,29000,73,2,1,1,0,9,8,8,0,0.04375,0.064129,0
14323,39,7000,58,2,0,1,0,4,5,6,0,0.00875,0.024749,0
14323,39,7000,58,2,0,1,0,4,5,6,0,0.00875,0.024749,0
14323,39,7000,58,2,0,1,0,4,5,6,0,0.00875,0.024749,0
14323,39,7000,58,2,0,1,0,4,5,6,0,0.00875,0.024749,0
14323,39,7000,58,2,0,1,0,4,5,6,0,0.00875,0.024749,0
14323,39,7000,58,2,0,1,0,4,5,6,0,0.00875,0.024749,0
14323,39,7000,58,2,0,1,0,4,5,6,0.07,0.00875,0.024749,0
14323,39,7000,58,2,0,1,0,4,5,6,0,0.00875,0.024749,0
14341,37,64500,44,1,0,1,1,8,7,7,0.14,0.05375,0.107296,1
14341,37,64500,44,1,1,1,1,8,7,7,0,0.05375,0.107296,1
14341,37,64500,44,1,0,1,1,8,7,7,0,0.05375,0.107296,1
14341,37,64500,44,1,0,1,1,8,7,7,0.29,0.05375,0.107296,1
14341,37,64500,44,1,0,1,1,8,7,7,0,0.05375,0.107296,1
14341,37,64500,44,1,0,1,1,8,7,7,0,0.05375,0.107296,1
14341,37,64500,44,1,0,1,1,8,7,7,0,0.05375,0.107296,1
14341,37,64500,44,1,0,1,1,8,7,7,0,0.05375,0.107296,1
14343,29,70250,63,2,1,1,1,6,6,6,0,0.04375,0.074246,0
14343,29,70250,63,2,0,1,1,6,6,6,0.07,0.04375,0.074246,0
14343,29,70250,63,2,1,1,1,6,6,6,0.07,0.04375,0.074246,0
14343,29,70250,63,2,0,1,1,6,6,6,0,0.04375,0.074246,0
14343,29,70250,63,2,1,1,1,6,6,6,0.21,0.04375,0.074246,0
14343,29,70250,63,2,0,1,1,6,6,6,0,0.04375,0.074246,0
14343,29,70250,63,2,0,1,1,6,6,6,0,0.04375,0.074246,0
14343,29,70250,63,2,0,1,1,6,6,6,0,0.04375,0.074246,0
14349,48,7000,55,1,2,1,0,3,8,10,0,0.05375,0.107296,1
14349,48,7000,55,1,1,1,0,3,8,10,0,0.05375,0.107296,1
14349,48,7000,55,1,1,1,0,3,8,10,0,0.05375,0.107296,1
14349,48,7000,55,1,0,1,0,3,8,10,0.14,0.05375,0.107296,1
14349,48,7000,55,1,1,1,0,3,8,10,0.29,0.05375,0.107296,1
14349,48,7000,55,1,1,1,0,3,8,10,0,0.05375,0.107296,1
14349,48,7000,55,1,0,1,0,3,8,10,0,0.05375,0.107296,1
14349,48,7000,55,1,1,1,0,3,8,10,0,0.05375,0.107296,1
14351,43,32750,59,2,1,1,1,9,8,9,0.14,0.345714,0.279932,0
14351,43,32750,59,2,1,1,1,9,8,9,0.57,0.345714,0.279932,0
14351,43,32750,59,2,0,1,1,9,8,9,0,0.345714,0.279932,0
14351,43,32750,59,2,1,1,1,9,8,9,0.79,0.345714,0.279932,0
14351,43,32750,59,2,0,1,1,9,8,9,0.07,0.345714,0.279932,0
14351,43,32750,59,2,1,1,1,9,8,9,0.21,0.345714,0.279932,0
14351,43,32750,59,2,0,1,1,9,8,9,0.21,0.345714,0.279932,0
14351,43,32750,59,2,2,1,1,9,8,9,0.5,0.345714,0.279932,0
14359,38,25000,67,2,1,1,1,10,10,10,0.14,0.035,0.064807,0
14359,38,25000,67,2,0,1,1,10,10,10,0,0.035,0.064807,0
14359,38,25000,67,2,0,1,1,10,10,10,0,0.035,0.064807,0
14359,38,25000,67,2,0,1,1,10,10,10,0,0.035,0.064807,0
14359,38,25000,67,2,0,1,1,10,10,10,0,0.035,0.064807,0
14359,38,25000,67,2,0,1,1,10,10,10,0,0.035,0.064807,0
14359,38,25000,67,2,0,1,1,10,10,10,0,0.035,0.064807,0
14359,38,25000,67,2,0,1,1,10,10,10,0.14,0.035,0.064807,0
14366,40,57500,53,1,0,1,1,8,8,8,0,0.0975,0.15248,1
14366,40,57500,53,1,1,1,1,8,8,8,0.07,0.0975,0.15248,1
14366,40,57500,53,1,1,1,1,8,8,8,0.21,0.0975,0.15248,1
14366,40,57500,53,1,2,1,1,8,8,8,0,0.0975,0.15248,1
14366,40,57500,53,1,1,1,1,8,8,8,0.43,0.0975,0.15248,1
14366,40,57500,53,1,0,1,1,8,8,8,0,0.0975,0.15248,1
14366,40,57500,53,1,0,1,1,8,8,8,0,0.0975,0.15248,1
14366,40,57500,53,1,1,1,1,8,8,8,0.07,0.0975,0.15248,1
